,Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
3173,71408,2020,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18509,79629,20220315,ABSENTEE
3174,71409,2020,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19004,79629,20220315,ELECTION DAY
3175,71410,2020,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,123,79629,20220315,PROVISIONAL
3176,71411,2020,VIRGINIA,VA,SURRY,51181,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1722,4471,20220315,ABSENTEE
3177,71412,2020,VIRGINIA,VA,SURRY,51181,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,674,4471,20220315,ELECTION DAY
3178,71413,2020,VIRGINIA,VA,SURRY,51181,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,4471,20220315,PROVISIONAL
3185,71420,2020,VIRGINIA,VA,SURRY,51181,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,885,4471,20220315,ABSENTEE
3186,71421,2020,VIRGINIA,VA,SURRY,51181,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1138,4471,20220315,ELECTION DAY
3187,71422,2020,VIRGINIA,VA,SURRY,51181,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,4471,20220315,PROVISIONAL
3188,71423,2020,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1470,5088,20220315,ABSENTEE
3189,71424,2020,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1357,5088,20220315,ELECTION DAY
3190,71425,2020,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,5088,20220315,PROVISIONAL
3197,71432,2020,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,801,5088,20220315,ABSENTEE
3198,71433,2020,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1418,5088,20220315,ELECTION DAY
3199,71434,2020,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,5088,20220315,PROVISIONAL
3200,71435,2020,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2219,20152,20220315,ABSENTEE
3201,71436,2020,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,972,20152,20220315,ELECTION DAY
3202,71437,2020,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14,20152,20220315,PROVISIONAL
3209,71444,2020,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7682,20152,20220315,ABSENTEE
3210,71445,2020,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9013,20152,20220315,ELECTION DAY
3211,71446,2020,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,36,20152,20220315,PROVISIONAL
3212,71447,2020,VIRGINIA,VA,WARREN,51187,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4959,21147,20220315,ABSENTEE
3213,71448,2020,VIRGINIA,VA,WARREN,51187,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1605,21147,20220315,ELECTION DAY
3214,71449,2020,VIRGINIA,VA,WARREN,51187,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,39,21147,20220315,PROVISIONAL
3221,71456,2020,VIRGINIA,VA,WARREN,51187,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6296,21147,20220315,ABSENTEE
3222,71457,2020,VIRGINIA,VA,WARREN,51187,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7737,21147,20220315,ELECTION DAY
3223,71458,2020,VIRGINIA,VA,WARREN,51187,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,36,21147,20220315,PROVISIONAL
3224,71459,2020,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5122,28693,20220315,ABSENTEE
3225,71460,2020,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1480,28693,20220315,ELECTION DAY
3226,71461,2020,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,15,28693,20220315,PROVISIONAL
3233,71468,2020,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10595,28693,20220315,ABSENTEE
3234,71469,2020,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11051,28693,20220315,ELECTION DAY
3235,71470,2020,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33,28693,20220315,PROVISIONAL
3236,71471,2020,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3086,9948,20220315,ABSENTEE
3237,71472,2020,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1375,9948,20220315,ELECTION DAY
3238,71473,2020,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,40,9948,20220315,PROVISIONAL
3245,71480,2020,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2125,9948,20220315,ABSENTEE
3246,71481,2020,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3160,9948,20220315,ELECTION DAY
3247,71482,2020,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33,9948,20220315,PROVISIONAL
3248,71483,2020,VIRGINIA,VA,WISE,51195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2172,16615,20220315,ABSENTEE
3249,71484,2020,VIRGINIA,VA,WISE,51195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,926,16615,20220315,ELECTION DAY
3250,71485,2020,VIRGINIA,VA,WISE,51195,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12,16615,20220315,PROVISIONAL
3257,71492,2020,VIRGINIA,VA,WISE,51195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6984,16615,20220315,ABSENTEE
3258,71493,2020,VIRGINIA,VA,WISE,51195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6355,16615,20220315,ELECTION DAY
3259,71494,2020,VIRGINIA,VA,WISE,51195,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27,16615,20220315,PROVISIONAL
3260,71495,2020,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2065,15073,20220315,ABSENTEE
3261,71496,2020,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1078,15073,20220315,ELECTION DAY
3262,71497,2020,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,15073,20220315,PROVISIONAL
3269,71504,2020,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3982,15073,20220315,ABSENTEE
3270,71505,2020,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7751,15073,20220315,ELECTION DAY
3271,71506,2020,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,15073,20220315,PROVISIONAL
3272,71507,2020,VIRGINIA,VA,YORK,51199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14654,38791,20220315,ABSENTEE
3273,71508,2020,VIRGINIA,VA,YORK,51199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2913,38791,20220315,ELECTION DAY
3274,71509,2020,VIRGINIA,VA,YORK,51199,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,116,38791,20220315,PROVISIONAL
3281,71516,2020,VIRGINIA,VA,YORK,51199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12902,38791,20220315,ABSENTEE
3282,71517,2020,VIRGINIA,VA,YORK,51199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7286,38791,20220315,ELECTION DAY
3283,71518,2020,VIRGINIA,VA,YORK,51199,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,53,38791,20220315,PROVISIONAL
3284,71519,2020,VIRGINIA,VA,ALEXANDRIA CITY,51510,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,55940,82521,20220315,ABSENTEE
3285,71520,2020,VIRGINIA,VA,ALEXANDRIA CITY,51510,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9973,82521,20220315,ELECTION DAY
3286,71521,2020,VIRGINIA,VA,ALEXANDRIA CITY,51510,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,327,82521,20220315,PROVISIONAL
3293,71528,2020,VIRGINIA,VA,ALEXANDRIA CITY,51510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8951,82521,20220315,ABSENTEE
3294,71529,2020,VIRGINIA,VA,ALEXANDRIA CITY,51510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5496,82521,20220315,ELECTION DAY
3295,71530,2020,VIRGINIA,VA,ALEXANDRIA CITY,51510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,97,82521,20220315,PROVISIONAL
3296,71531,2020,VIRGINIA,VA,BRISTOL CITY,51520,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1746,7814,20220315,ABSENTEE
3297,71532,2020,VIRGINIA,VA,BRISTOL CITY,51520,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,554,7814,20220315,ELECTION DAY
3298,71533,2020,VIRGINIA,VA,BRISTOL CITY,51520,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13,7814,20220315,PROVISIONAL
3305,71540,2020,VIRGINIA,VA,BRISTOL CITY,51520,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2898,7814,20220315,ABSENTEE
3306,71541,2020,VIRGINIA,VA,BRISTOL CITY,51520,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2433,7814,20220315,ELECTION DAY
3307,71542,2020,VIRGINIA,VA,BRISTOL CITY,51520,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16,7814,20220315,PROVISIONAL
3308,71543,2020,VIRGINIA,VA,BUENA VISTA CITY,51530,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,637,2776,20220315,ABSENTEE
3309,71544,2020,VIRGINIA,VA,BUENA VISTA CITY,51530,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,188,2776,20220315,ELECTION DAY
3310,71545,2020,VIRGINIA,VA,BUENA VISTA CITY,51530,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2776,20220315,PROVISIONAL
3317,71552,2020,VIRGINIA,VA,BUENA VISTA CITY,51530,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1128,2776,20220315,ABSENTEE
3318,71553,2020,VIRGINIA,VA,BUENA VISTA CITY,51530,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,735,2776,20220315,ELECTION DAY
3319,71554,2020,VIRGINIA,VA,BUENA VISTA CITY,51530,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,2776,20220315,PROVISIONAL
3320,71555,2020,VIRGINIA,VA,CHARLOTTESVILLE CITY,51540,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,16289,24213,20220315,ABSENTEE
3321,71556,2020,VIRGINIA,VA,CHARLOTTESVILLE CITY,51540,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4294,24213,20220315,ELECTION DAY
3322,71557,2020,VIRGINIA,VA,CHARLOTTESVILLE CITY,51540,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,113,24213,20220315,PROVISIONAL
3329,71564,2020,VIRGINIA,VA,CHARLOTTESVILLE CITY,51540,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1399,24213,20220315,ABSENTEE
3330,71565,2020,VIRGINIA,VA,CHARLOTTESVILLE CITY,51540,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1676,24213,20220315,ELECTION DAY
3331,71566,2020,VIRGINIA,VA,CHARLOTTESVILLE CITY,51540,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19,24213,20220315,PROVISIONAL
3332,71567,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,53788,127246,20220315,ABSENTEE
3333,71568,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12268,127246,20220315,ELECTION DAY
3334,71569,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,321,127246,20220315,PROVISIONAL
3341,71576,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35502,127246,20220315,ABSENTEE
3342,71577,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22440,127246,20220315,ELECTION DAY
3343,71578,2020,VIRGINIA,VA,CHESAPEAKE CITY,51550,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,238,127246,20220315,PROVISIONAL
3344,71579,2020,VIRGINIA,VA,COLONIAL HEIGHTS CITY,51570,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2095,9160,20220315,ABSENTEE
3345,71580,2020,VIRGINIA,VA,COLONIAL HEIGHTS CITY,51570,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,870,9160,20220315,ELECTION DAY
3346,71581,2020,VIRGINIA,VA,COLONIAL HEIGHTS CITY,51570,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7,9160,20220315,PROVISIONAL
3353,71588,2020,VIRGINIA,VA,COLONIAL HEIGHTS CITY,51570,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3577,9160,20220315,ABSENTEE
3354,71589,2020,VIRGINIA,VA,COLONIAL HEIGHTS CITY,51570,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2422,9160,20220315,ELECTION DAY
3355,71590,2020,VIRGINIA,VA,COLONIAL HEIGHTS CITY,51570,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8,9160,20220315,PROVISIONAL
3356,71591,2020,VIRGINIA,VA,COVINGTON CITY,51580,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,578,2603,20220315,ABSENTEE
3357,71592,2020,VIRGINIA,VA,COVINGTON CITY,51580,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,386,2603,20220315,ELECTION DAY
3358,71593,2020,VIRGINIA,VA,COVINGTON CITY,51580,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2603,20220315,PROVISIONAL
3365,71600,2020,VIRGINIA,VA,COVINGTON CITY,51580,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,510,2603,20220315,ABSENTEE
3366,71601,2020,VIRGINIA,VA,COVINGTON CITY,51580,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1070,2603,20220315,ELECTION DAY
3367,71602,2020,VIRGINIA,VA,COVINGTON CITY,51580,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,2603,20220315,PROVISIONAL
3368,71603,2020,VIRGINIA,VA,DANVILLE CITY,51590,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7555,19456,20220315,ABSENTEE
3369,71604,2020,VIRGINIA,VA,DANVILLE CITY,51590,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4060,19456,20220315,ELECTION DAY
3370,71605,2020,VIRGINIA,VA,DANVILLE CITY,51590,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,95,19456,20220315,PROVISIONAL
3377,71612,2020,VIRGINIA,VA,DANVILLE CITY,51590,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4186,19456,20220315,ABSENTEE
3378,71613,2020,VIRGINIA,VA,DANVILLE CITY,51590,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3210,19456,20220315,ELECTION DAY
3379,71614,2020,VIRGINIA,VA,DANVILLE CITY,51590,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,32,19456,20220315,PROVISIONAL
3380,71615,2020,VIRGINIA,VA,EMPORIA CITY,51595,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,796,2384,20220315,ABSENTEE
3381,71616,2020,VIRGINIA,VA,EMPORIA CITY,51595,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,816,2384,20220315,ELECTION DAY
3382,71617,2020,VIRGINIA,VA,EMPORIA CITY,51595,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2384,20220315,PROVISIONAL
3389,71624,2020,VIRGINIA,VA,EMPORIA CITY,51595,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,244,2384,20220315,ABSENTEE
3390,71625,2020,VIRGINIA,VA,EMPORIA CITY,51595,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,510,2384,20220315,ELECTION DAY
3391,71626,2020,VIRGINIA,VA,EMPORIA CITY,51595,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,2384,20220315,PROVISIONAL
3392,71627,2020,VIRGINIA,VA,FAIRFAX CITY,51600,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7610,13487,20220315,ABSENTEE
3393,71628,2020,VIRGINIA,VA,FAIRFAX CITY,51600,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1510,13487,20220315,ELECTION DAY
3394,71629,2020,VIRGINIA,VA,FAIRFAX CITY,51600,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,54,13487,20220315,PROVISIONAL
3401,71636,2020,VIRGINIA,VA,FAIRFAX CITY,51600,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2374,13487,20220315,ABSENTEE
3402,71637,2020,VIRGINIA,VA,FAIRFAX CITY,51600,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1608,13487,20220315,ELECTION DAY
3403,71638,2020,VIRGINIA,VA,FAIRFAX CITY,51600,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,25,13487,20220315,PROVISIONAL
3404,71639,2020,VIRGINIA,VA,FALLS CHURCH CITY,51610,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6481,8819,20220315,ABSENTEE
3405,71640,2020,VIRGINIA,VA,FALLS CHURCH CITY,51610,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,648,8819,20220315,ELECTION DAY
3406,71641,2020,VIRGINIA,VA,FALLS CHURCH CITY,51610,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17,8819,20220315,PROVISIONAL
3413,71648,2020,VIRGINIA,VA,FALLS CHURCH CITY,51610,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,976,8819,20220315,ABSENTEE
3414,71649,2020,VIRGINIA,VA,FALLS CHURCH CITY,51610,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,509,8819,20220315,ELECTION DAY
3415,71650,2020,VIRGINIA,VA,FALLS CHURCH CITY,51610,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5,8819,20220315,PROVISIONAL
3416,71651,2020,VIRGINIA,VA,FRANKLIN CITY,51620,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1615,4064,20220315,ABSENTEE
3417,71652,2020,VIRGINIA,VA,FRANKLIN CITY,51620,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,890,4064,20220315,ELECTION DAY
3418,71653,2020,VIRGINIA,VA,FRANKLIN CITY,51620,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,20,4064,20220315,PROVISIONAL
3425,71660,2020,VIRGINIA,VA,FRANKLIN CITY,51620,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,737,4064,20220315,ABSENTEE
3426,71661,2020,VIRGINIA,VA,FRANKLIN CITY,51620,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,746,4064,20220315,ELECTION DAY
3427,71662,2020,VIRGINIA,VA,FRANKLIN CITY,51620,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4,4064,20220315,PROVISIONAL
3428,71663,2020,VIRGINIA,VA,FREDERICKSBURG CITY,51630,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6529,12877,20220315,ABSENTEE
3429,71664,2020,VIRGINIA,VA,FREDERICKSBURG CITY,51630,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1930,12877,20220315,ELECTION DAY
3430,71665,2020,VIRGINIA,VA,FREDERICKSBURG CITY,51630,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,58,12877,20220315,PROVISIONAL
3437,71672,2020,VIRGINIA,VA,FREDERICKSBURG CITY,51630,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2202,12877,20220315,ABSENTEE
3438,71673,2020,VIRGINIA,VA,FREDERICKSBURG CITY,51630,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1819,12877,20220315,ELECTION DAY
3439,71674,2020,VIRGINIA,VA,FREDERICKSBURG CITY,51630,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16,12877,20220315,PROVISIONAL
3440,71675,2020,VIRGINIA,VA,GALAX CITY,51640,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,537,2639,20220315,ABSENTEE
3441,71676,2020,VIRGINIA,VA,GALAX CITY,51640,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,240,2639,20220315,ELECTION DAY
3442,71677,2020,VIRGINIA,VA,GALAX CITY,51640,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2639,20220315,PROVISIONAL
3449,71684,2020,VIRGINIA,VA,GALAX CITY,51640,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,886,2639,20220315,ABSENTEE
3450,71685,2020,VIRGINIA,VA,GALAX CITY,51640,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,948,2639,20220315,ELECTION DAY
3451,71686,2020,VIRGINIA,VA,GALAX CITY,51640,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4,2639,20220315,PROVISIONAL
3452,71687,2020,VIRGINIA,VA,HAMPTON CITY,51650,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,35251,65957,20220315,ABSENTEE
3453,71688,2020,VIRGINIA,VA,HAMPTON CITY,51650,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10634,65957,20220315,ELECTION DAY
3454,71689,2020,VIRGINIA,VA,HAMPTON CITY,51650,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,335,65957,20220315,PROVISIONAL
3461,71696,2020,VIRGINIA,VA,HAMPTON CITY,51650,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9386,65957,20220315,ABSENTEE
3462,71697,2020,VIRGINIA,VA,HAMPTON CITY,51650,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8924,65957,20220315,ELECTION DAY
3463,71698,2020,VIRGINIA,VA,HAMPTON CITY,51650,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,120,65957,20220315,PROVISIONAL
3464,71699,2020,VIRGINIA,VA,HARRISONBURG CITY,51660,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8254,17093,20220315,ABSENTEE
3465,71700,2020,VIRGINIA,VA,HARRISONBURG CITY,51660,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2701,17093,20220315,ELECTION DAY
3466,71701,2020,VIRGINIA,VA,HARRISONBURG CITY,51660,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,67,17093,20220315,PROVISIONAL
3473,71708,2020,VIRGINIA,VA,HARRISONBURG CITY,51660,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2830,17093,20220315,ABSENTEE
3474,71709,2020,VIRGINIA,VA,HARRISONBURG CITY,51660,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2715,17093,20220315,ELECTION DAY
3475,71710,2020,VIRGINIA,VA,HARRISONBURG CITY,51660,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,46,17093,20220315,PROVISIONAL
3476,71711,2020,VIRGINIA,VA,HOPEWELL CITY,51670,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3388,9628,20220315,ABSENTEE
3477,71712,2020,VIRGINIA,VA,HOPEWELL CITY,51670,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1975,9628,20220315,ELECTION DAY
3478,71713,2020,VIRGINIA,VA,HOPEWELL CITY,51670,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,67,9628,20220315,PROVISIONAL
3485,71720,2020,VIRGINIA,VA,HOPEWELL CITY,51670,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1964,9628,20220315,ABSENTEE
3486,71721,2020,VIRGINIA,VA,HOPEWELL CITY,51670,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2021,9628,20220315,ELECTION DAY
3487,71722,2020,VIRGINIA,VA,HOPEWELL CITY,51670,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35,9628,20220315,PROVISIONAL
3488,71723,2020,VIRGINIA,VA,LEXINGTON CITY,51678,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1574,2764,20220315,ABSENTEE
3489,71724,2020,VIRGINIA,VA,LEXINGTON CITY,51678,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,211,2764,20220315,ELECTION DAY
3490,71725,2020,VIRGINIA,VA,LEXINGTON CITY,51678,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6,2764,20220315,PROVISIONAL
3497,71732,2020,VIRGINIA,VA,LEXINGTON CITY,51678,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,515,2764,20220315,ABSENTEE
3498,71733,2020,VIRGINIA,VA,LEXINGTON CITY,51678,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,389,2764,20220315,ELECTION DAY
3499,71734,2020,VIRGINIA,VA,LEXINGTON CITY,51678,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,2764,20220315,PROVISIONAL
3500,71735,2020,VIRGINIA,VA,LYNCHBURG CITY,51680,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11985,36364,20220315,ABSENTEE
3501,71736,2020,VIRGINIA,VA,LYNCHBURG CITY,51680,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5947,36364,20220315,ELECTION DAY
3502,71737,2020,VIRGINIA,VA,LYNCHBURG CITY,51680,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,116,36364,20220315,PROVISIONAL
3509,71744,2020,VIRGINIA,VA,LYNCHBURG CITY,51680,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5746,36364,20220315,ABSENTEE
